cycle,phase,y_out
19084,2546597befb2,0f777631a25434
19085,2546b222a164,0f77645d42a5fa
19086,25476d6a10da,0f773eaf143f02
19087,2547be06637c,0f772e757ec6fe
19088,2548301a9a60,0f77177dc9f469
19089,2548dbf2f1b7,0f76f4e133c9ff
19090,25496e1e45dc,0f76d76d1defd0
19091,2549a5be664b,0f76cc36e14ead
19092,254a1ba78c37,0f76b471477dd2
19093,254a9ca6a039,0f769a6d354cfc
19094,254b0f06af1e,0f76835a005041
19095,254baf2d3b5e,0f7663076857ab
19096,254c58e5a7b1,0f7640c24a4b0d
19097,254c82b38e05,0f763850b75c6c
19098,254d764430ec,0f760719a5f0e9
19099,254d9cd6bd39,0f75ff4d971589
19100,254e5833c7b0,0f75d96ac63ace
19101,254ec88b9c91,0f75c2b0ea695d
19102,254f7d53a9fa,0f759e1b04085c
19103,254fd2facda5,0f758cc3dccaef
19104,2550190cce32,0f757e93844883
19105,2550fc1ca8f8,0f7550940aa58e
19106,2551048df709,0f754ede0fef9e
19107,2551b7154d6e,0f752aae0ba8fa
19108,255275879deb,0f75040e7ce287
19109,25529650952c,0f74fd67d49f32
19110,255336a7fd6d,0f74dcde681325
19111,2553ff5e1dfe,0f74b41e919e5e
19112,25545dd712bb,0f74a0ee6602c5
19113,2554828d3f05,0f74997933038b
19114,25553c329a78,0f7473bf9eebe5
19115,2555f2491ae4,0f744eba440a12
19116,255603ca1107,0f744b2af8d0ec
19117,25569634892c,0f742d6269165e
19118,25575f1aafbe,0f74047f94fbca
19119,25579606272c,0f73f9513de9ad
19120,2558764b73ec,0f73cba405e47e
19121,2558f82451f0,0f73b12e990b5f
19122,25591e291a3c,0f73a96ee77686
19123,2559d00122a0,0f73852cc92eff
19124,255a2ce21e59,0f73723b60bcdd
19125,255af83679f0,0f7348beb7ef0b
19126,255b3082bc61,0f733d4101cc64
19127,255bf461eee8,0f73154299a365
19128,255c0330f106,0f73123c4ffe50
19129,255cd6c0dead,0f72e703087795
19130,255d792874f2,0f72c5d069c056
19131,255dc58c688b,0f72b63195086b
19132,255e2476c948,0f72a2c7d49652
19133,255efc1564f8,0f7276a92e33b8
19134,255f6a7726d4,0f72601081eb34
19135,255fe3a071c7,0f724740e33679
19136,2560670e88ce,0f722c5489a2b5
19137,2560a001e940,0f7220a931e7d6
19138,256159a7adb3,0f71fa9bcca1f4
19139,2561abf9e957,0f71e9ba97dea8
19140,256217ef0e2f,0f71d396308c00
19141,2562e1504dc2,0f71aa440b2856
19142,2563424eeb84,0f71965afa3480
19143,256388b0b111,0f7187e78d1296
19144,2564362b3c6c,0f7164460f7ee0
19145,2564cd466e9a,0f71453958b811
19146,256579ddc0f3,0f7121be64bc36
19147,2565b018a660,0f711697889932
19148,25661e71f13c,0f70ffe5114b88
19149,2566d72631ae,0f70d9e36d9cab
19150,256753210ca6,0f70c05dc52132
19151,2567d441aaa8,0f70a5c6776275
19152,2568268e0c4d,0f7094d2a27636
19153,2568bfad707f,0f70754562d7e6
19154,256931c1b163,0f705dc179cf3f
19155,2569c2779f84,0f703fea6e123f
19156,256a28e67151,0f702ac9524f50
19157,256aec9611d9,0f7002679d6829
19158,256b0dc48b1b,0f6ffb8e25ed05
19159,256bf2c262e5,0f6fcc44cea7fd
19160,256c7ffdfaff,0f6faf16ebdfbd
19161,256cb015ef60,0f6fa5268ff65e
19162,256d670a7ace,0f6f7f545d022b
19163,256d8765d50e,0f6f78a37f0c19
19164,256e71f38ae3,0f6f481e70863d
19165,256e805eed00,0f6f45229441af
19166,256f28d06351,0f6f2245302ef3
19167,256fbc61d478,0f6f03b68749f2
19168,25700c020218,0f6ef338377aac
19169,25709f1ee83e,0f6ed4bcd6f77d
19170,25717d2f22fa,0f6ea6b3dffb9f
19171,2571c6f2458d,0f6e9767b53a0e
19172,25726e0040dc,0f6e74bf906492
19173,2572b0ffc561,0f6e66d834cb65
19174,2573109b9821,0f6e52ffbf6337
19175,2573a50f044a,0f6e342cba442c
19176,257405e1270b,0f6e20106ab687
19177,2574c5275e8a,0f6df851ad4d40
19178,25754566a68a,0f6ddda8a7f0f8
19179,2575dcebf3b9,0f6dbe25fe6400
19180,25763b339376,0f6daa890aca60
19181,2576ccb79899,0f6d8c40f1749c
19182,2577573d2bae,0f6d6f6a939948
19183,2577ac78ef58,0f6d5daac49211
19184,25780aa26615,0f6d4a0dc08561
19185,2578824e5004,0f6d311ea08236
19186,25796ea805dd,0f6cffd9e48f0e
19187,2579a8e1da51,0f6cf3b572f19d
19188,257a11748322,0f6cdde57dff94
19189,257ac1856983,0f6cb92860717f
19190,257b248c1849,0f6ca47c9c6fee
19191,257bce0e969c,0f6c811707d4f9
19192,257c090cc312,0f6c74c46faf20
19193,257cce72be9c,0f6c4b850c9df7
19194,257d75aa41eb,0f6c288fbae834
19195,257dfe2301fc,0f6c0c04dc5164
19196,257e326a0d64,0f6c0115238616
19197,257e8d28341a,0f6bee1877e2a1
19198,257f261f614c,0f6bce141b6290
19199,257ff0fef8e1,0f6ba39849faf3
19200,258031a73c63,0f6b960cd424c9
19201,2580a933a852,0f6b7d000be539
19202,258114e45929,0f6b666d96c721
19203,258193be6127,0f6b4bd4cd83e7
19204,2582597b33b2,0f6b225a8becb8
19205,2582ad1efd5a,0f6b10cd7d1afa
19206,25837f4e07fe,0f6ae4ae1e0695
19207,2583d83916b0,0f6ad201aee490
19208,258466b8d1cd,0f6ab4123d3f76
19209,258489f00f13,0f6aacabeae472
19210,2585348d4c69,0f6a88cfb751cd
19211,2585f482fde9,0f6a6071ee54e7
19212,25862bcef457,0f6a54d0253a53
19213,25868ea8c11d,0f6a4003d2ecea
19214,2587392f0872,0f6a1c1fa9cd76
19215,2587926bf224,0f6a0955af40d8
19216,25882c488158,0f69e8edb9791d
19217,2588cfc6f09f,0f69c67aa89999
19218,25895a9c1bb5,0f69a936cdf769
19219,2589eeffd7dd,0f6989ec237ab4
19220,258a284c5350,0f697dd6111517
19221,258afec481fd,0f695094b79db4
19222,258b32996465,0f6945a3d8348b
19223,258bea0688d4,0f691ee8baf34d
19224,258c181d4c30,0f69152ca02d64
19225,258cb1974e63,0f68f4bfab4e01
19226,258d1ac7c735,0f68de84690bc4
19227,258d8583ea0b,0f68c7f3e372c7
19228,258e179a4f2f,0f68a90eea7ff9
19229,258e9a313d34,0f688d6e5bc1e5
19230,258f10241e20,0f68747848f87e
19231,258fd537ddaa,0f684abecb33c7
19232,259041be3783,0f6833c268a370
19233,2590ae00295c,0f681cd2cb95ab
19234,259106874e0d,0f680a1001b1e4
19235,2591de1e3cbc,0f67dc5b276824
19236,25927c1fe5f8,0f67bad745847c
19237,2592bd6df47a,0f67acfc1aa2a2
19238,25932c263558,0f67957cb9cb4f
19239,2593e5eeeacb,0f676e0b20fe64
19240,259432723b64,0f675dcb1927ae
19241,2594fb607ff6,0f67331a656d23
19242,25951d11b13a,0f672bf14b1837
19243,2595b29dc965,0f670c26d45669
19244,259602041604,0f66fb4487c883
19245,2596f4b9a9e9,0f66c7a26d9ab4
19246,259706b6a60d,0f66c3ce702a50
19247,2597b9dab773,0f669dac5d9925
19248,259855405baa,0f667c94671a88
19249,2598f7d751ef,0f6659f0944ef9
19250,25993b5df076,0f664b8c848dde
19251,2599c0919281,0f662f2763edf4
19252,259a6f2de4de,0f6609ea95ec83
19253,259aec1359d8,0f65ef45349bd6
19254,259b35ac736b,0f65df907d9efa
19255,259bea6a3dd4,0f65b8fb208e8a
19256,259c66ef96cd,0f659e6369400c
19257,259c99439e32,0f6593a343b1a6
19258,259d0c230d18,0f657b1831227d
19259,259db9489772,0f65561629e6f8
19260,259e13445026,0f6542d8d9f8d8
19261,259edf3a04be,0f65173897f9db
19262,259f549e9ca9,0f64fe19c1a27c
19263,259ffccc80f9,0f64da19577f81
19264,25a06606eecc,0f64c390a54d3c
19265,25a0dd4468ba,0f64aa05d979a5
19266,25a177d804ef,0f6488e63c20a1
19267,25a1b1d1d863,0f647c78f502d3
19268,25a237ae566f,0f645fc5cd44b5
19269,25a289acad13,0f644e3032799e
19270,25a374e423e9,0f641bb8efc385
19271,25a3d1f07ea3,0f6407c00de1af
19272,25a402cd6405,0f63fd429988c3
19273,25a4b938ae72,0f63d615f92b9b
19274,25a514b3d729,0f63c26eead048
19275,25a592fc5425,0f63a74be8c5d1
19276,25a60f92f81f,0f638c83ddbae2
19277,25a696aa512d,0f636f7751eaeb
19278,25a70d94031b,0f6355e32d26b2
19279,25a796853b2d,0f63386bacdf89
19280,25a80f49f41e,0f631e6cd7e038
19281,25a88a3f7114,0f6303f3270e1a
19282,25a916ad872d,0f62e5b3c006d0
19283,25a989570e12,0f62ccff15701a
19284,25aa27d9364f,0f62aad4c3a49f
19285,25aa9131ef22,0f62941dd83ce4
19286,25ab6b8540d7,0f62650599b25d
19287,25abb2f9b165,0f62559a4341b5
19288,25ac6f43a0de,0f622cf531c276
19289,25ac8537af0a,0f622837b12132
19290,25ad3f7c137e,0f61fffcb306f8
19291,25adf53103ea,0f61d8b903ebba
19292,25ae572811ae,0f61c38bc936ab
19293,25aed4028aa8,0f61a88c95828a
19294,25af214edb42,0f6197d4a6fe21
19295,25afbb7ce476,0f617679427ea6
19296,25b008416910,0f6165dc20faa8
19297,25b0a6c0694d,0f61438c538092
19298,25b14e967a9d,0f611f32ef3308
19299,25b1da9935b5,0f6100dd29a440
19300,25b22de6895b,0f60eecf6b9250
19301,25b2f99b22f3,0f60c2a541c7db
19302,25b37747d0ee,0f60a76302acd5
19303,25b3dffdd3bf,0f6090ab0c1b84
19304,25b4318a4f63,0f607ef87bfbe9
19305,25b4a3389f46,0f60664b2a804d
19306,25b57133bde2,0f60398fe9bbbb
19307,25b5d15ea1a2,0f6024ab7efc3c
19308,25b6663b9bcc,0f600451bcee3b
19309,25b6cc3ab698,0f5fee257ab0bf
19310,25b75b8721b7,0f5fcefc2870ad
19311,25b7dc2b7eb8,0f5fb300383520
19312,25b824254f48,0f5fa356eac006
19313,25b8d6bf50ad,0f5f7c76f49922
19314,25b9324adc64,0f5f6888211e61
19315,25b9f5104bea,0f5f3e1b545d3c
19316,25ba540e49a8,0f5f2968670839
19317,25bab5e0476b,0f5f141659b0df
19318,25bb51e3cfa3,0f5ef2126cdfdd
19319,25bbe774e4ce,0f5ed17309b152
19320,25bc6ad96bd5,0f5eb4c7c48f68
19321,25bcb5337f6a,0f5ea48d8ce6af
19322,25bd6a92d9d5,0f5e7cf47a9294
19323,25bdd4fd2ea9,0f5e65b69ceaf1
19324,25be550592aa,0f5e49bde89fea
19325,25beb04ad260,0f5e35cbd26c19
19326,25bf63f4d9c7,0f5e0e851206c0
19327,25bfa509074a,0f5e0049d68383
19328,25c0522da2a4,0f5dda69fd5bad
19329,25c0ba342974,0f5dc3a6929dc9
19330,25c13082af61,0f5da9c13b487a
19331,25c1e4344fc8,0f5d82682dd450
19332,25c240887a81,0f5d6e2eb65ce5
19333,25c2b4f95b69,0f5d54ab5d672b
19334,25c311113f22,0f5d407c52b910
19335,25c393d6e727,0f5d23d10a3f9a
19336,25c45868f6b0,0f5cf8b4514800
19337,25c4d9204eb2,0f5cdc7657fc6e
19338,25c548516290,0f5cc40ec9feca
19339,25c5e984acd3,0f5ca0aa3653c3
19340,25c657bdfdaf,0f5c8874b3dfbd
19341,25c6ad2adf5a,0f5c75b052a614
19342,25c73e4fff7c,0f5c55cad86934
19343,25c7fe8d80fd,0f5c2b87395d6c
19344,25c81d92693b,0f5c24b4e8e6ae
19345,25c8ed16eeda,0f5bf70e859e95
19346,25c913f5f227,0f5bee80cbaaed
19347,25c9ef7d44de,0f5bbe2e0046ee
19348,25ca358d1a6b,0f5baec06f6e61
19349,25cae1de5fc3,0f5b88cb70cc91
19350,25cb26881c4d,0f5b79aa54cc64
19351,25cbeb9bd8d7,0f5b4e39ec063b
19352,25cc5370f4a6,0f5b3754bdd7e1
19353,25cca8f70d51,0f5b2477e2960b
19354,25cd03275f06,0f5b10927dc5f9
19355,25cdb46d1a68,0f5ae973a3230d
19356,25ce3e9cd57d,0f5acaf1c2945a
19357,25ceebd2dad7,0f5aa4b080b3a7
19358,25cf4a509794,0f5a8fd0320acc
19359,25cf8d30ea1a,0f5a8108f963d7
19360,25d02d8b9d5b,0f5a5d9705faf2
19361,25d0875fa70e,0f5a49ba4c233d
19362,25d1035ca506,0f5a2e4e083b44
19363,25d19a632b34,0f5a0ce3e842f3
19364,25d211542b22,0f59f290b6bf1a
19365,25d2a3875347,0f59d232438c98
19366,25d360006ac0,0f59a873422c64
19367,25d3b13bbb62,0f599673960f00
19368,25d4512960a2,0f59730140a7fe
19369,25d4baafbc75,0f595b9bbfa09d
19370,25d56fccc9df,0f59337024e7be
19371,25d5972e782e,0f592ab36f8e87
19372,25d675da1feb,0f58f94877075a
19373,25d6913ac622,0f58f33485c2a4
19374,25d743ae9d87,0f58cb93e92dec
19375,25d7b16b4462,0f58b3335623d9
19376,25d84551418a,0f589255d2e884
19377,25d89d064f3a,0f587ed6eb854e
19378,25d9016ec802,0f586883ebdf15
19379,25d9a45e0148,0f584446f77166
19380,25da4e15ad9c,0f581e83bbb0da
19381,25dadcec36b9,0f57feb859681e
19382,25db67322ace,0f57dfee464dd3
19383,25dbe32e8dc6,0f57c45048a8cd
19384,25dc62ca3fc5,0f57a7e16c0e3d
19385,25dca0425c40,0f579a2e563a42
19386,25dd3ef9a37d,0f5776cc607c51
19387,25ddaf40c75e,0f575dc2737da0
19388,25de05add60b,0f574a7b2a483e
19389,25debe5aa27c,0f572145d62008
19390,25df42221584,0f5703db1bcf8d
19391,25df87b48f0f,0f56f45248bf60
19392,25e0441b5688,0f56ca3d87f0cd
19393,25e0be02e77c,0f56af00537105
19394,25e16ce45ad9,0f5687e906c312
19395,25e188e5c611,0f5681a609e5d6
19396,25e202099c04,0f56668ee565ed
19397,25e2ed050ada,0f5631fc5d067a
19398,25e341d55983,0f561f00ba0098
19399,25e3bbec4e77,0f5603ab6f9adc
19400,25e4358b8b6b,0f55e86ecef532
19401,25e4e7a6edcf,0f55c0880764d1
19402,25e57d65effa,0f559ef8415805
19403,25e5d61c05ac,0f558b14ddcb09
19404,25e6124ffe24,0f557d94ffdea4
19405,25e6902a6f20,0f55615ae21c79
19406,25e73962fa72,0f553b63207fce
19407,25e7e884c8d1,0f5514137d751f
19408,25e82521db4a,0f55067769ea9f
19409,25e8f64d6eec,0f54d77c357c69
19410,25e900755f00,0f54d53414f4c1
19411,25e9ff727cfe,0f549be56b2c54
19412,25ea5f67ffbe,0f548652078c18
19413,25eaaec9ce5d,0f547477cde68d
19414,25eb51a1f8a3,0f544fd598b581
19415,25ebb1ed0163,0f543a2a46f585
19416,25ec12a54925,0f54246506ebc6
19417,25ec9ad56d35,0f5405bb3a4089
19418,25ed13c9a927,0f53ea7d4386eb
19419,25eda1383342,0f53ca9feacee1
19420,25ee5bf899b7,0f53a0883eedac
19421,25ee9fa22b3f,0f539146d8aa6f
19422,25ef792951f2,0f536036e4a1d3
19423,25efe853f3d0,0f5347218ebcb0
19424,25f07f9cd0ff,0f5324fbfe2ff3
19425,25f0cddde79b,0f531350fff1e7
19426,25f152d9d1a5,0f52f548abc95b
19427,25f1fb7c23f6,0f52cf2f9b56ff
19428,25f23468cf68,0f52c2526a37b6
19429,25f2f93283f2,0f5295d640ecc7
19430,25f3545006a8,0f52813b801322
19431,25f3f7a8a3ef,0f525c483bb18a
19432,25f45f4f74be,0f5244d3d7464e
19433,25f4bfc5dd7f,0f522efe82acba
19434,25f546dcd48d,0f521068bfe3bb
19435,25f5e20d50c4,0f51ed42c4aa2e
19436,25f63edfa17d,0f51d83b4154f3
19437,25f681b9d603,0f51c915259004
19438,25f72d2d185a,0f51a2385d8fb1
19439,25f7d79a0daf,0f517b92d6a090
19440,25f806c4350d,0f5170e01de18d
19441,25f8c8ac4e91,0f5144e10f25d5
19442,25f956c9b3ad,0f51249ee28831
19443,25f9ac7ab958,0f51112a043c08
19444,25fa6b4410d6,0f50e5d4a34fa2
19445,25fa9f37263e,0f50da071897f2
19446,25fb639786c7,0f50ad65bc2002
19447,25fbfb9734f7,0f508ad67e45b0
19448,25fc1cc21039,0f50834b8209cc
19449,25fcd8703cb0,0f505899e3c590
19450,25fd37576f6e,0f5043013f5839
19451,25fda6135f4c,0f5029ccb7ddbc
19452,25fe333d1b66,0f5009a88529fd
19453,25fec769728e,0f4fe7e89e5ad9
19454,25ff5d264eba,0f4fc5ca466633
19455,25ffc2cf1785,0f4fae9e8c96c4
19456,260009d00b13,0f4f9e6eaa498b
19457,2600e6b0a7cd,0f4f6c0f485c2a
19458,26015afd07b5,0f4f5186aa6b01
19459,2601fde63ffb,0f4f2c5845fbd6
19460,26020a31c114,0f4f2989c33544
19461,2602efcfbbdf,0f4ef51b0995d0
19462,2603753074ea,0f4ed6a2aef6c7
19463,2603e830b4d0,0f4ebc5b01eed1
19464,260468351fd0,0f4e9f179fdcf7
19465,2604e2cc8dc5,0f4e830f88c7f0
19466,260561f17ac3,0f4e65faa7ef5b
19467,2605b6c25a6d,0f4e52930013c0
19468,26064d49029a,0f4e30202980d5
19469,2606fda8fffb,0f4e07bec331f8
19470,26076cccf6d9,0f4dee4a7a0db7
19471,2607f26b11e4,0f4dcfadfa4fdb
19472,260873f84ee7,0f4db1fd7b6fb5
19473,2608a3e2ee47,0f4da701b8a8fb
19474,26090a2bc814,0f4d8f8e82f710
19475,26099736b52e,0f4d6f36119aaa
19476,260a3369e066,0f4d4b606c1940
19477,260ab5f43f6b,0f4d2d6b0f4045
19478,260b5ad2d3b5,0f4d0791562551
19479,260ba3ed2747,0f4cf6c7ad495c
19480,260c7ae09bf5,0f4cc5666a1f06
19481,260cd8d2ccb1,0f4cafcf5c2631
19482,260d1f62f53e,0f4c9f9723b716
19483,260d99924833,0f4c837f9724ed
19484,260e3d3b5d7a,0f4c5ddb80cc56
19485,260ead707b5a,0f4c440aa9c540
19486,260f1bd90d37,0f4c2aa20323f1
19487,260feae5fad5,0f4bfaf70518a4
19488,26104c750498,0f4be47f08a72d
19489,2610f83b27f0,0f4bbcec0bead0
19490,26116b0dfcd6,0f4ba2758bcf8f
19491,2611dbe41ab7,0f4b8872702e1c
19492,26122524724a,0f4b778e7c3a45
19493,2612b89cb371,0f4b558b26c454
19494,26134236a284,0f4b35cbacdef3
19495,2613d14489a2,0f4b14c739c44f
19496,261429fc8953,0f4b004bbed290
19497,2614b07afc60,0f4ae13caf9466
19498,26152463df48,0f4ac67634d40d
19499,26158ffb271f,0f4aad99f02ae9
19500,26164f4c259e,0f4a8160fd170f
19501,2616dbb7e7b7,0f4a60e85f4ffd
19502,26170602950c,0f4a57203cffb5
19503,2617ecb7d5d9,0f4a21bf41048d
19504,2618367e286c,0f4a10abee2331
19505,2618d7b14faf,0f49eb59b44035
19506,2619605b9fc0,0f49cbb2b2b3c5
19507,2619eb6670d6,0f49ab7c006b5d
19508,261a39997373,0f49995cb99bd1
19509,261abac11675,0f497b6c838270
19510,261b3513e16a,0f495f0f7981b9
19511,261bceaeda9d,0f493b6e827a4b
19512,261c66c0e4cd,0f4918255776cb
19513,261cdbbd1cb7,0f48fcfe03bcaa
19514,261d01ac3b03,0f48f42f877a44
19515,261d9774f42e,0f48d167959e5e
19516,261e6bb35fd7,0f48a0192de11d
19517,261e89774212,0f48992e7d3b78
19518,261f23018a46,0f48757e90fc28
19519,261ff4589fe8,0f4844d0f9a53b
19520,2620714bbce2,0f4827bff96412
19521,2620b23d6764,0f4818a38ae29e
19522,262128ccb251,0f47fd0be41dc1
19523,2621a135b642,0f47e103ebd64f
19524,26226700e5ce,0f47b2f3adafd6
19525,2622fb596af6,0f479063c61641
19526,262319229132,0f478972db9d05
19527,2623b6a41c6d,0f4764bc767341
19528,26243e65b37c,0f474515049e4e
19529,2624c8912c91,0f4724dac7f50d
19530,262523f40447,0f470f8887e707
19531,2625e977b2d2,0f46e16f6a9a4e
19532,262616a9062d,0f46d6e273291d
19533,2626b3a68f67,0f46b2398c02b3
19534,2627468df18d,0f468fe8687bcc
19535,2627ba405974,0f4674df524762
19536,26285815c2b0,0f464ffa79a2e8
19537,2628f3d76fe7,0f462b8e698d6e
19538,26295f1935be,0f461277a85e29
19539,262994c9ec29,0f4605e7f515a5
19540,262a3f92c47f,0f45ddf050374e
19541,262ab55dad6a,0f45c25cf47848
19542,262b301aaf60,0f45a59f13cd68
19543,262bdf9c4ebf,0f457c821de267
19544,262c5a22eeb4,0f455fcbb923d8
19545,262ce0ef2dc1,0f454032a2a337
19546,262d53f340a7,0f45253a939616
19547,262dfb7b60f6,0f44fdeebfa6fd
19548,262e70651fe0,0f44e2800b8b9e
19549,262ed33dc8a6,0f44cb4d098726
19550,262f205fc840,0f44b931ac2515
19551,262fb2e70265,0f4496c99286fe
19552,2630621436c4,0f446da3503b51
19553,263084776708,0f44658ee72bde
19554,263179f928f3,0f442bdab186b5
19555,2631999b1233,0f44246abaf876
19556,2632718717e3,0f43f1a2837356
19557,26329fc5e03f,0f43e6c14fc244
19558,263317b43e2f,0f43ca88d0bb19
19559,2633dc0f70b8,0f439c501b6e46
19560,26347f309dfe,0f4375e578afda
19561,26348acf1d15,0f437328d71ed6
19562,26353661eb6c,0f434abcbc50ca
19563,2635fef7fefd,0f431b756bfe17
19564,2636351fa96a,0f430eb0bcd5da
19565,2636dd34f4ba,0f42e70ce3b14b
19566,26373c2f0e78,0f42d0a4f58d8c
19567,26378ec49c1d,0f42bd2868f673
19568,2638227f1c44,0f429a4a557514
19569,2638c8154f90,0f4273318078b0
19570,26394c248a98,0f425400639db4
19571,2639bf21287e,0f4238d58e404a
19572,263a4715d78e,0f4218b3fce0ef
19573,263aed8a05db,0f41f1599ec5f5
19574,263b49a73c93,0f41db90d78273
19575,263bfa7582f4,0f41b1bd3e2ca1
19576,263c0ec6b91d,0f41acee8410aa
19577,263ca828fc50,0f4188a14bf640
19578,263d4bf80797,0f4161d8b8ac3e
19579,263de1658dc2,0f413e746cca34
19580,263e3d10a07a,0f4128bcb1661e
19581,263ec2841085,0f41091ca92cde
19582,263f01b3c703,0f40fa22751b2d
19583,263fba512574,0f40ce5c97fd1c
19584,2640488e7091,0f40ac9f83c7a1
19585,26409ea9273d,0f409831aa4ae0
19586,264104535d08,0f40801152761f
19587,2641d0d42da1,0f404f84daea76
19588,26422677084c,0f403b2e9fe94f
19589,2642cda2189b,0f401378a3304b
19590,26431babac37,0f4000ed94e5af
19591,2643c546858a,0f3fd89d6a43ec
19592,2644061d440c,0f3fc932fdd25d
19593,264496f4cc2d,0f3fa6c0fdf3f2
19594,2645716d91e2,0f3f72c6b305c4
19595,2645cc3c0a98,0f3f5d2a00009f
19596,26467c700bf8,0f3f3336d7ac7a
19597,2646f0231ce0,0f3f17a8d06d96
19598,264734a5ed69,0f3f0756e4a046
19599,2647de049ebc,0f3edefb86fa84
19600,26481f7a373e,0f3ecf617ad36b
19601,2648e42aecc8,0f3ea07c971b36
19602,26492d3da05a,0f3e8f0f33384d
19603,2649d62c22ac,0f3e66c25737a7
19604,264a11e2a823,0f3e58829e6011
19605,264aeb061cd6,0f3e24add66dc4
19606,264b3f798b7e,0f3e10836e40d1
19607,264b82fa7605,0f3e00644340f1
19608,264c7e6c42fc,0f3dc45131c2ec
19609,264cb12a8a62,0f3db8307d7ecd
19610,264d5f7a8cbe,0f3d8e84718b3e
19611,264da4f37949,0f3d7de77900d7
19612,264e0375e206,0f3d674caae935
19613,264ecf0a189e,0f3d3697303984
19614,264f74bd85e9,0f3d0eed66d66c
19615,264fde5709bc,0f3cf5a46e48db
19616,26500e7a6a1c,0f3cea1d291719
19617,2650f092a5e1,0f3cb3f33c7e17
19618,26512d9b525b,0f3ca552e57e7a
19619,265192a10925,0f3c8d1c267e03
19620,26522790b84f,0f3c6966ba45fd
19621,2652ecae10d9,0f3c3a1f5193f8
19622,265342c8d985,0f3c25767f41e4
19623,2653b609596c,0f3c09cdb08b3a
19624,26542cebae59,0f3bed43bc427c
19625,2654ccc23b99,0f3bc6e1c89cc1
19626,26552ad6f655,0f3bb0487fbae6
19627,26558d03d61a,0f3b98b21744da
19628,26567e5a2dfc,0f3b5eb06e3def
19629,2656c4310488,0f3b4de59d4f8b
19630,26573db28b7b,0f3b30ace2aa60
19631,2657dbc063b7,0f3b0aa6d6d94e
19632,265818c70f31,0f3afbf777248f
19633,265897d84d2f,0f3add6215b555
19634,265948247690,0f3ab2ef81cb23
19635,265985aadf0b,0f3aa41e31fe8f
19636,265a21b93b43,0f3a7e8628cd9e
19637,265af591f4eb,0f3a4b77eb3531
19638,265b0f51981e,0f3a4542e08671
19639,265b9ceb2a39,0f3a231e84caf5
19640,265c62d38cc5,0f39f361b34f44
19641,265cbbb3db77,0f39ddefc314bd
19642,265d443ad088,0f39bcfc301887
19643,265de1e525c3,0f3996eb3abec3
19644,265e3554e46a,0f3982c4c1a204
19645,265eb08fe161,0f396500319d98
19646,265f673d03ce,0f3938db7f1dda
19647,265fb2b8ad65,0f39269c93cfc6
19648,26605d9824bb,0f38fd4be1dded
19649,2660a9f3e453,0f38ead418bd2f
19650,26611b910837,0f38cf5811474c
19651,2661eac1a4d5,0f389d342c9a77
19652,266256942aad,0f388319e5a393
19653,2662a4a9c949,0f387031953fc0
19654,26636acbc7d5,0f384033c50363
19655,2663b217ec64,0f382eed625827
19656,26640d5bd91a,0f3818cf61be81
19657,2664cbf76a97,0f37ea9a705cd4
19658,2665785e1cf0,0f37c0cae4ff9f
19659,2665bd0f637a,0f37b020ed9eaf
19660,26660c9e0d19,0f379cd3633daa
19661,2666f11eade2,0f37655d5fdd3d
19662,26672514e94a,0f3758bfadb02b
19663,2667fbb7e6f7,0f37249ece3beb
19664,26681825a930,0f371db6ca6474
19665,2668f2dd6de5,0f36e8907f136d
19666,266922990c45,0f36dcf6277f6e
19667,2669b95d5b72,0f36b84e07a232
19668,266a38598d70,0f36996b9d9d7e
19669,266a94ed8c29,0f3682e603c7e9
19670,266b76ef67ed,0f364be586f5de
19671,266bac079f58,0f363ef89e2452
19672,266c35bc966b,0f361d70b3ce3b
19673,266cc784ea8f,0f35f9ee6f9e1f
19674,266d6ff8d6df,0f35d0e2c655c0
19675,266df3fa90e7,0f35b0b5b03962
19676,266e046da708,0f35acb313f769
19677,266eded568bd,0f357770d10ea5
19678,266f06f23f0d,0f356da7fc4049
19679,266f8b361016,0f354d631492f1
19680,26701fa79f3f,0f352928b755bc
19681,2670ba8ce575,0f350357e29c53
19682,267133f47f67,0f34e5b1ce0278
19683,2671a4f60049,0f34ca16e9cd52
19684,267255415daa,0f349f02960a1c
19685,2672dd5541ba,0f347dbf068836
19686,267331747462,0f34692d774fd2
19687,2673fd3241fa,0f343758318d51
19688,2674012dc202,0f34365ec66176
19689,2674f4545be8,0f33faddf86f98
19690,26752fc3035f,0f33ec51660065
19691,2675981eae30,0f33d2c423008d
19692,267638fbae71,0f33ab5e05d8e5
19693,2676ceac149d,0f3386b134a871
19694,2677788d06f1,0f335d0e2ab76a
19695,2677f1ab2be3,0f333f5c1c988d
19696,2678675603ce,0f3322809d01bc
19697,2678c4fa4d89,0f330b8818e079
19698,2679025b6004,0f32fc78ece989
19699,26799d03973a,0f32d684a9ab42
19700,267a57839eaf,0f32a8bb53849e
19701,267a90d8e421,0f329aa700789e
19702,267b7412f5e8,0f3262d5727386
19703,267bd40fd2a8,0f324b3edf3ff3
19704,267c30e75f61,0f32346cf12e5f
19705,267c945dba28,0f321bf9121d2c
19706,267d18749d30,0f31fb7d8ed2cc
19707,267df6f3bded,0f31c4c0f02b4e
19708,267e628028c5,0f31aa49195a0a
19709,267e919ab023,0f319eb0ece7ed
19710,267f419d3d83,0f31735b141ae1
19711,267ffb8f34f7,0f31458e34937b
